customer_id,customer_type,industry,region,registration_date,annual_revenue,customer_status,recency,frequency,monetary_value,interaction_count,avg_satisfaction,avg_resolution_time,complaints,customer_lifetime_value
C0615,B2C,Finance,West,2024-07-21,483010.64,Inactive,254.0,7.0,58890.11,5.0,4.0,32.480000000000004,1.0,58890.11
C0616,B2B,Technology,South,2021-01-10,368022.94,Active,145.0,7.0,29123.07,2.0,4.5,19.2,1.0,29123.07
C0617,B2B,Healthcare,North,2022-10-22,317076.6,Active,48.0,6.0,39940.71,3.0,2.6666666666666665,55.1,1.0,39940.71
C0618,B2C,Retail,South,2022-04-09,60327.03,Active,577.0,1.0,6789.61,5.0,2.6,29.82,1.0,6789.61
C0619,B2B,Healthcare,East,2021-12-09,474747.05,Inactive,192.0,3.0,30797.27,6.0,3.3333333333333335,48.26666666666667,3.0,30797.27
C0620,B2C,Finance,South,2025-01-30,177939.09,Inactive,605.0,2.0,14772.98,1.0,4.0,4.2,0.0,14772.98
C0621,B2B,Manufacturing,West,2023-01-06,19371.12,Active,288.0,5.0,26240.45,4.0,2.75,35.775,3.0,26240.45
C0622,B2B,Manufacturing,North,2025-01-29,298949.49,Active,53.0,7.0,39677.0,2.0,2.5,43.65,2.0,39677.0
C0623,B2C,Healthcare,West,2021-09-10,439506.63,Active,0.0,0.0,0.0,2.0,2.5,48.8,0.0,0.0
C0624,B2B,Technology,North,2025-04-29,334365.26,Active,107.0,2.0,14993.18,1.0,2.0,55.8,0.0,14993.18
C0625,B2B,Finance,West,2021-04-09,196324.34,Active,158.0,8.0,50300.47,2.0,2.0,16.3,0.0,50300.47
C0626,B2B,Manufacturing,North,2023-08-30,157547.06,Active,77.0,4.0,28389.08,2.0,2.0,27.25,0.0,28389.08
C0627,B2C,Technology,South,2024-09-18,215224.62,Active,488.0,3.0,28866.13,6.0,3.0,44.28333333333333,2.0,28866.13
C0628,B2B,Retail,North,2023-11-14,394532.43,Inactive,305.0,4.0,28039.03,3.0,3.3333333333333335,37.53333333333333,0.0,28039.03
C0629,B2B,Retail,South,2022-02-11,185381.7,Inactive,547.0,2.0,22416.77,2.0,2.5,57.7,1.0,22416.77
C0630,B2B,Healthcare,West,2022-08-28,456074.75,Inactive,215.0,3.0,16779.09,1.0,5.0,15.3,0.0,16779.09
C0631,B2B,Healthcare,North,2022-11-09,339100.23,Active,638.0,1.0,5313.99,4.0,2.75,14.875,0.0,5313.99
C0632,B2C,Manufacturing,North,2025-09-07,391967.85,Active,629.0,3.0,12708.869999999999,2.0,3.5,40.85,0.0,12708.869999999999
C0633,B2B,Retail,South,2025-01-21,233808.11,Active,0.0,0.0,0.0,5.0,2.8,33.54,1.0,0.0
C0634,B2C,Healthcare,North,2022-06-25,408457.42,Active,346.0,6.0,45368.46,5.0,3.6,55.36,1.0,45368.46
C0635,B2C,Retail,East,2025-10-12,218737.65,Active,1.0,4.0,29704.699999999997,4.0,1.75,53.625,2.0,29704.699999999997
C0636,B2B,Healthcare,South,2021-07-14,335043.96,Active,254.0,3.0,15499.57,3.0,2.0,22.099999999999998,0.0,15499.57
C0637,B2C,Finance,East,2022-11-05,440453.01,Active,119.0,3.0,20045.129999999997,0.0,0.0,0.0,0.0,20045.129999999997
C0638,B2C,Manufacturing,North,2023-02-03,206380.98,Inactive,43.0,1.0,8961.91,1.0,3.0,23.0,0.0,8961.91
C0639,B2C,Finance,West,2022-07-11,327934.78,Active,177.0,5.0,34335.61,2.0,5.0,32.4,0.0,34335.61
C0640,B2B,Healthcare,South,2021-08-20,60819.42,Inactive,213.0,5.0,34344.42,2.0,2.0,32.25,0.0,34344.42
C0641,B2C,Manufacturing,West,2025-07-02,391790.5,Active,26.0,3.0,13909.789999999999,1.0,1.0,50.7,1.0,13909.789999999999
C0642,B2B,Finance,West,2025-11-02,65339.36,Inactive,81.0,4.0,17146.09,2.0,1.5,4.7,0.0,17146.09
C0643,B2B,Healthcare,East,2023-06-22,330937.05,Active,251.0,2.0,31614.629999999997,6.0,2.5,40.699999999999996,1.0,31614.629999999997
C0644,B2B,Retail,North,2024-12-13,222095.47,Active,215.0,5.0,28843.12,2.0,3.0,52.3,0.0,28843.12
C0645,B2C,Finance,South,2023-09-14,421126.18,Active,82.0,2.0,15124.99,3.0,3.6666666666666665,32.03333333333333,1.0,15124.99
C0646,B2B,Technology,West,2021-01-24,427416.86,Active,100.0,4.0,22803.729999999996,1.0,4.0,18.3,0.0,22803.729999999996
C0647,B2C,Retail,South,2021-06-03,172138.47,Active,107.0,6.0,23716.53,3.0,2.3333333333333335,31.099999999999998,0.0,23716.53
C0648,B2B,Technology,West,2021-04-14,207605.73,Active,410.0,3.0,6987.07,5.0,2.6,42.339999999999996,1.0,6987.07
C0649,B2C,Finance,West,2021-06-11,53129.73,Inactive,393.0,2.0,23122.480000000003,2.0,2.5,58.75,1.0,23122.480000000003
C0650,B2C,Healthcare,West,2023-07-05,375167.09,Active,2.0,6.0,42064.19,3.0,2.6666666666666665,45.4,2.0,42064.19
C0651,B2C,Finance,North,2021-07-30,282994.2,Active,771.0,2.0,20971.02,2.0,3.0,53.8,0.0,20971.02
C0652,B2B,Technology,East,2025-08-19,446154.34,Active,218.0,5.0,23291.79,2.0,4.0,8.55,0.0,23291.79
C0653,B2C,Retail,East,2024-09-02,414402.39,Active,447.0,1.0,2071.72,2.0,3.5,54.55,0.0,2071.72
C0654,B2C,Retail,West,2025-09-26,361162.45,Active,358.0,2.0,8656.51,4.0,2.25,36.05,1.0,8656.51
C0655,B2C,Healthcare,North,2025-01-06,382066.78,Active,183.0,2.0,21327.7,1.0,4.0,33.2,0.0,21327.7
C0656,B2C,Retail,East,2021-01-05,278368.39,Active,188.0,1.0,9283.98,4.0,2.75,22.9,1.0,9283.98
C0657,B2B,Healthcare,South,2024-12-08,251286.85,Inactive,160.0,2.0,15983.359999999999,5.0,3.2,40.42,2.0,15983.359999999999
C0658,B2C,Technology,South,2021-08-08,101896.27,Inactive,50.0,3.0,19305.47,2.0,3.5,59.0,0.0,19305.47
C0659,B2C,Manufacturing,East,2022-03-18,62805.22,Inactive,262.0,2.0,8226.98,6.0,3.3333333333333335,35.15,1.0,8226.98
C0660,B2B,Finance,West,2021-04-06,332643.78,Active,37.0,3.0,12269.03,2.0,2.0,29.900000000000002,0.0,12269.03
C0661,B2B,Technology,North,2023-10-19,281080.9,Inactive,95.0,3.0,24017.47,2.0,3.0,36.25,0.0,24017.47
C0662,B2C,Technology,South,2025-09-14,348990.68,Active,124.0,4.0,13725.349999999999,2.0,2.5,7.25,0.0,13725.349999999999
C0663,B2B,Healthcare,West,2025-02-05,332185.69,Active,113.0,3.0,12874.32,0.0,0.0,0.0,0.0,12874.32
C0664,B2C,Finance,South,2023-10-30,144061.98,Active,35.0,6.0,30178.02,1.0,5.0,6.8,0.0,30178.02
C0665,B2C,Manufacturing,South,2022-08-26,212245.28,Active,78.0,5.0,34879.79,4.0,4.0,48.3,2.0,34879.79
C0666,B2C,Technology,South,2025-09-23,108435.65,Active,460.0,4.0,32547.89,3.0,2.0,10.0,1.0,32547.89
C0667,B2C,Manufacturing,South,2024-11-07,256907.79,Active,258.0,2.0,15774.84,3.0,3.6666666666666665,41.03333333333333,0.0,15774.84
C0668,B2B,Retail,West,2024-12-25,295575.07,Inactive,147.0,4.0,35354.43,3.0,2.6666666666666665,49.400000000000006,1.0,35354.43
C0669,B2C,Finance,North,2024-10-12,266137.69,Active,767.0,1.0,3922.15,3.0,2.0,23.53333333333333,0.0,3922.15
C0670,B2B,Healthcare,North,2023-02-20,107952.18,Active,23.0,6.0,39493.72,4.0,2.75,53.675,0.0,39493.72
C0671,B2C,Manufacturing,North,2022-08-10,348391.48,Active,24.0,4.0,26163.55,4.0,2.5,47.725,2.0,26163.55
C0672,B2B,Retail,West,2022-02-22,60215.2,Active,638.0,1.0,6602.22,3.0,1.6666666666666667,36.333333333333336,2.0,6602.22
C0673,B2C,Manufacturing,East,2025-03-01,349538.68,Active,457.0,4.0,20534.829999999998,8.0,1.875,36.2125,3.0,20534.829999999998
C0674,B2C,Finance,East,2023-02-21,483258.27,Active,271.0,6.0,31270.89,5.0,3.2,37.160000000000004,1.0,31270.89
C0675,B2C,Manufacturing,West,2021-01-27,416691.91,Active,82.0,7.0,50844.96,3.0,4.333333333333333,21.933333333333334,1.0,50844.96
C0676,B2B,Manufacturing,East,2025-03-27,229919.31,Active,406.0,3.0,26055.22,3.0,3.0,65.5,1.0,26055.22
C0677,B2B,Technology,North,2022-01-18,194827.13,Inactive,258.0,4.0,24819.05,2.0,1.5,35.5,0.0,24819.05
C0678,B2C,Manufacturing,South,2022-07-26,296153.17,Active,3.0,2.0,17632.7,3.0,4.0,53.1,1.0,17632.7
C0679,B2C,Finance,South,2021-01-12,29570.89,Active,102.0,6.0,58106.39,2.0,4.0,40.2,1.0,58106.39
C0680,B2B,Technology,East,2024-05-07,250369.96,Active,44.0,5.0,20309.85,6.0,3.0,25.599999999999998,2.0,20309.85
C0681,B2C,Technology,South,2021-05-30,478923.98,Active,281.0,6.0,36035.68,4.0,2.5,18.775,0.0,36035.68
C0682,B2B,Finance,West,2025-05-30,55053.32,Active,30.0,4.0,37656.49,8.0,3.25,28.737499999999997,2.0,37656.49
C0683,B2C,Retail,East,2022-03-13,153851.44,Inactive,60.0,5.0,12655.38,5.0,3.8,41.04,0.0,12655.38
C0684,B2B,Healthcare,East,2024-02-24,228376.95,Active,83.0,6.0,44588.2,0.0,0.0,0.0,0.0,44588.2
C0685,B2C,Finance,North,2021-03-23,199079.21,Active,373.0,4.0,17951.06,3.0,3.3333333333333335,30.566666666666666,2.0,17951.06
C0686,B2C,Technology,West,2021-02-20,248534.31,Active,72.0,3.0,6246.97,4.0,2.25,16.075,1.0,6246.97
C0687,B2B,Retail,North,2024-08-27,474623.79,Active,0.0,0.0,0.0,2.0,1.5,45.0,1.0,0.0
C0688,B2B,Healthcare,South,2025-05-03,338464.21,Active,5.0,5.0,27654.97,3.0,2.6666666666666665,44.166666666666664,1.0,27654.97
C0689,B2C,Healthcare,South,2025-11-07,273499.56,Inactive,31.0,1.0,7645.99,4.0,3.25,47.15,0.0,7645.99
C0690,B2B,Manufacturing,North,2024-08-17,235020.37,Active,18.0,6.0,36149.75,5.0,2.6,36.64,1.0,36149.75
C0691,B2B,Healthcare,North,2021-03-19,97216.16,Active,208.0,4.0,14247.95,4.0,2.5,40.525,0.0,14247.95
C0692,B2B,Technology,South,2024-02-17,456383.42,Inactive,602.0,1.0,5804.32,1.0,3.0,47.3,0.0,5804.32
C0693,B2C,Finance,West,2023-03-06,165038.08,Inactive,422.0,3.0,14165.96,5.0,3.2,23.7,2.0,14165.96
C0694,B2B,Technology,North,2024-10-10,324297.15,Active,352.0,2.0,10607.75,2.0,1.0,26.549999999999997,2.0,10607.75
C0695,B2B,Healthcare,East,2025-03-29,464743.4,Active,482.0,4.0,29312.09,0.0,0.0,0.0,0.0,29312.09
C0696,B2C,Technology,North,2022-08-17,147943.55,Inactive,139.0,2.0,20004.14,8.0,2.25,34.0375,0.0,20004.14
C0697,B2C,Healthcare,West,2023-02-21,86598.5,Active,45.0,4.0,33170.509999999995,3.0,3.6666666666666665,27.5,0.0,33170.509999999995
C0698,B2C,Technology,East,2021-10-07,480465.79,Active,278.0,5.0,38621.89,3.0,4.0,37.46666666666667,0.0,38621.89
C0699,B2C,Healthcare,South,2022-09-03,70385.23,Active,888.0,3.0,13454.19,5.0,3.0,31.619999999999997,1.0,13454.19
C0700,B2C,Technology,North,2024-03-18,159298.66,Active,0.0,0.0,0.0,4.0,3.25,38.975,2.0,0.0
C0701,B2C,Technology,South,2022-03-10,88867.64,Active,231.0,7.0,25775.989999999998,4.0,2.0,30.375,0.0,25775.989999999998
C0702,B2C,Manufacturing,North,2024-06-17,98865.41,Active,51.0,8.0,57785.83,2.0,3.5,61.2,0.0,57785.83
C0703,B2C,Technology,North,2025-10-10,152419.81,Active,398.0,3.0,13050.04,6.0,3.0,34.86666666666667,2.0,13050.04
C0704,B2B,Manufacturing,West,2022-05-29,476254.55,Active,180.0,3.0,20004.89,0.0,0.0,0.0,0.0,20004.89
C0705,B2B,Healthcare,East,2021-09-20,313562.73,Active,144.0,1.0,5719.7,1.0,1.0,23.2,1.0,5719.7
C0706,B2C,Finance,East,2022-10-13,312007.79,Active,28.0,5.0,35213.96,2.0,3.5,54.9,1.0,35213.96
C0707,B2B,Technology,East,2024-11-21,405772.88,Inactive,180.0,6.0,33573.07,2.0,2.0,26.0,0.0,33573.07
C0708,B2B,Retail,South,2021-12-12,394973.45,Inactive,405.0,3.0,21266.58,4.0,4.5,44.275,1.0,21266.58
C0709,B2C,Manufacturing,East,2022-07-21,440164.06,Inactive,498.0,4.0,33122.04,2.0,3.0,43.4,0.0,33122.04
C0710,B2C,Retail,West,2023-07-02,280319.19,Active,835.0,3.0,12491.39,4.0,2.5,64.25,0.0,12491.39
C0711,B2B,Retail,South,2024-08-15,446735.55,Active,255.0,3.0,28699.52,5.0,3.6,22.380000000000003,1.0,28699.52
C0712,B2B,Healthcare,North,2022-06-24,426297.76,Active,128.0,7.0,74121.49,1.0,4.0,31.0,1.0,74121.49
C0713,B2C,Technology,South,2025-07-23,454088.75,Active,36.0,1.0,1669.89,0.0,0.0,0.0,0.0,1669.89
C0714,B2C,Manufacturing,East,2024-01-19,202324.19,Active,276.0,4.0,25966.97,8.0,3.25,26.3125,1.0,25966.97
C0715,B2C,Technology,North,2021-10-02,204424.73,Active,176.0,6.0,43152.89,4.0,3.75,39.875,2.0,43152.89
C0716,B2B,Technology,South,2024-09-19,381030.97,Active,64.0,6.0,28128.69,1.0,4.0,41.5,0.0,28128.69
C0717,B2B,Manufacturing,South,2023-07-03,370600.71,Inactive,778.0,2.0,3334.12,3.0,3.0,44.166666666666664,0.0,3334.12
C0718,B2B,Manufacturing,West,2023-01-05,123557.45,Active,4.0,2.0,5907.68,5.0,3.4,44.22,0.0,5907.68
C0719,B2B,Healthcare,South,2023-01-27,263763.76,Active,6.0,5.0,28820.47,1.0,2.0,38.4,1.0,28820.47
C0720,B2C,Finance,North,2023-03-06,29553.3,Active,309.0,2.0,20241.71,3.0,3.3333333333333335,15.233333333333334,1.0,20241.71
C0721,B2C,Retail,South,2021-07-31,194563.19,Inactive,472.0,4.0,23868.190000000002,3.0,2.6666666666666665,49.23333333333333,2.0,23868.190000000002
C0722,B2B,Technology,East,2023-01-19,194401.1,Active,132.0,4.0,15891.54,2.0,4.0,57.3,0.0,15891.54
C0723,B2C,Retail,East,2023-11-24,248562.17,Inactive,219.0,7.0,38241.16,3.0,3.0,24.900000000000002,2.0,38241.16
C0724,B2B,Technology,South,2024-05-22,225550.36,Active,146.0,5.0,38752.56,0.0,0.0,0.0,0.0,38752.56
C0725,B2C,Manufacturing,South,2021-06-07,101583.78,Active,216.0,4.0,15077.6,2.0,2.5,39.5,0.0,15077.6
C0726,B2B,Manufacturing,West,2024-05-17,407474.59,Active,247.0,7.0,63127.81,7.0,4.0,36.01428571428571,3.0,63127.81
C0727,B2C,Finance,South,2023-09-14,299487.54,Inactive,17.0,2.0,11939.82,2.0,2.5,60.050000000000004,0.0,11939.82
C0728,B2B,Healthcare,South,2021-02-15,291008.39,Active,89.0,6.0,47153.35,3.0,3.0,54.166666666666664,0.0,47153.35
C0729,B2B,Technology,South,2021-10-03,37396.88,Active,310.0,3.0,17599.09,3.0,2.3333333333333335,49.366666666666674,0.0,17599.09
C0730,B2C,Technology,North,2022-01-04,440469.4,Active,228.0,5.0,35844.82,1.0,5.0,17.4,0.0,35844.82
C0731,B2B,Finance,West,2021-06-25,434978.18,Active,287.0,1.0,8259.08,3.0,2.6666666666666665,18.566666666666666,0.0,8259.08
C0732,B2C,Technology,South,2022-03-26,399361.87,Active,203.0,2.0,24800.55,0.0,0.0,0.0,0.0,24800.55
C0733,B2C,Manufacturing,East,2024-06-30,461952.45,Active,326.0,5.0,38840.16,1.0,5.0,55.7,1.0,38840.16
C0734,B2C,Finance,South,2022-04-16,63199.36,Active,151.0,2.0,11722.230000000001,0.0,0.0,0.0,0.0,11722.230000000001
C0735,B2C,Manufacturing,North,2023-12-07,96936.87,Active,62.0,3.0,10165.01,5.0,3.6,37.339999999999996,1.0,10165.01
C0736,B2B,Healthcare,West,2025-12-03,333102.38,Active,272.0,2.0,19981.93,2.0,2.5,56.7,1.0,19981.93
C0737,B2C,Technology,West,2025-05-06,191484.95,Active,121.0,4.0,23456.38,3.0,3.3333333333333335,42.36666666666667,0.0,23456.38
C0738,B2C,Manufacturing,West,2024-11-29,396882.24,Inactive,277.0,6.0,39076.73,3.0,2.3333333333333335,45.73333333333333,0.0,39076.73
C0739,B2B,Finance,South,2022-12-19,134713.83,Active,377.0,2.0,23342.48,5.0,3.8,47.519999999999996,0.0,23342.48
C0740,B2B,Retail,West,2025-10-26,136324.44,Active,4.0,7.0,51311.62,1.0,5.0,49.7,0.0,51311.62
C0741,B2B,Technology,North,2024-12-23,264683.3,Inactive,192.0,3.0,23582.03,5.0,3.4,33.4,2.0,23582.03
C0742,B2B,Retail,West,2024-09-02,187512.2,Active,498.0,3.0,17163.739999999998,0.0,0.0,0.0,0.0,17163.739999999998
C0743,B2C,Retail,West,2023-05-23,286688.42,Active,187.0,3.0,13580.27,1.0,1.0,21.0,0.0,13580.27
C0744,B2C,Manufacturing,West,2024-10-25,280531.42,Inactive,84.0,3.0,16761.44,1.0,2.0,49.4,0.0,16761.44
C0745,B2C,Technology,West,2022-01-02,134351.05,Active,161.0,2.0,22366.809999999998,7.0,2.857142857142857,55.08571428571429,2.0,22366.809999999998
C0746,B2C,Finance,South,2024-03-29,428949.47,Active,26.0,3.0,15134.29,3.0,3.6666666666666665,32.63333333333333,1.0,15134.29
C0747,B2B,Finance,South,2025-03-12,59136.52,Inactive,115.0,3.0,24252.11,3.0,3.6666666666666665,44.36666666666667,0.0,24252.11
C0748,B2C,Technology,North,2025-05-29,88761.62,Active,23.0,5.0,33877.01,1.0,5.0,59.0,0.0,33877.01
C0749,B2B,Manufacturing,West,2025-07-06,463672.28,Inactive,330.0,5.0,24427.79,0.0,0.0,0.0,0.0,24427.79
C0750,B2B,Retail,South,2021-06-30,191709.21,Active,425.0,6.0,51829.51,0.0,0.0,0.0,0.0,51829.51
C0751,B2C,Finance,East,2025-01-23,358686.86,Active,220.0,3.0,31095.64,3.0,2.3333333333333335,53.833333333333336,1.0,31095.64
C0752,B2B,Finance,West,2025-05-04,15248.09,Active,32.0,4.0,47141.58,4.0,4.0,40.875,2.0,47141.58
C0753,B2B,Technology,South,2022-02-03,311443.09,Active,227.0,6.0,56998.03,4.0,2.75,26.5,1.0,56998.03
C0754,B2B,Healthcare,South,2023-01-07,52552.98,Active,152.0,3.0,28787.08,3.0,3.0,31.0,0.0,28787.08
C0755,B2C,Retail,West,2025-05-16,208670.97,Active,166.0,4.0,16223.07,4.0,3.0,22.775,2.0,16223.07
C0756,B2B,Healthcare,North,2023-11-27,279300.4,Active,232.0,5.0,34643.26,4.0,3.0,25.15,3.0,34643.26
C0757,B2C,Manufacturing,South,2022-12-13,232831.91,Inactive,101.0,2.0,8131.28,3.0,4.333333333333333,44.13333333333333,0.0,8131.28
C0758,B2B,Retail,South,2024-03-23,209495.97,Active,105.0,6.0,24030.42,2.0,3.5,54.05,1.0,24030.42
C0759,B2B,Technology,East,2024-02-19,176583.29,Active,195.0,5.0,28402.56,2.0,3.5,46.5,1.0,28402.56
C0760,B2C,Technology,East,2025-07-03,350154.01,Inactive,598.0,3.0,13540.71,2.0,2.5,62.0,0.0,13540.71
C0761,B2C,Manufacturing,East,2024-02-28,481006.98,Inactive,43.0,4.0,16866.17,5.0,3.8,43.14,3.0,16866.17
C0762,B2C,Technology,North,2024-10-27,246165.38,Active,463.0,2.0,10714.3,2.0,2.5,34.45,1.0,10714.3
C0763,B2C,Manufacturing,South,2021-05-19,402079.08,Inactive,594.0,1.0,10211.6,5.0,3.6,40.22,3.0,10211.6
C0764,B2B,Retail,South,2022-12-25,150771.9,Inactive,26.0,6.0,49340.56,3.0,3.0,39.46666666666667,0.0,49340.56
C0765,B2C,Healthcare,South,2024-10-11,243512.17,Active,287.0,4.0,30463.510000000002,4.0,3.5,41.3,0.0,30463.510000000002
C0766,B2C,Manufacturing,South,2022-03-24,254509.68,Active,173.0,3.0,20304.45,5.0,2.6,38.739999999999995,1.0,20304.45
C0767,B2B,Retail,South,2022-04-26,122311.69,Active,360.0,3.0,16140.460000000001,7.0,2.142857142857143,33.48571428571429,3.0,16140.460000000001
C0768,B2C,Manufacturing,North,2025-09-09,68740.46,Active,213.0,1.0,3041.54,2.0,2.5,46.55,0.0,3041.54
C0769,B2C,Technology,North,2024-10-16,384479.66,Active,480.0,2.0,9181.310000000001,3.0,2.6666666666666665,27.200000000000003,3.0,9181.310000000001
C0770,B2C,Retail,East,2025-10-03,251246.79,Active,209.0,6.0,49080.13,4.0,3.5,25.425,2.0,49080.13
C0771,B2B,Technology,East,2023-10-03,204960.95,Active,100.0,5.0,22153.96,4.0,3.5,38.975,2.0,22153.96
C0772,B2C,Finance,North,2021-04-21,256212.85,Inactive,117.0,6.0,32033.46,2.0,4.0,26.1,1.0,32033.46
C0773,B2B,Finance,North,2025-10-29,352139.84,Inactive,2.0,4.0,9744.43,3.0,3.3333333333333335,54.43333333333334,0.0,9744.43
C0774,B2B,Healthcare,South,2022-10-09,195919.72,Active,180.0,3.0,7940.280000000001,1.0,2.0,5.1,0.0,7940.280000000001
C0775,B2C,Technology,East,2022-10-29,101704.7,Active,566.0,2.0,11735.130000000001,2.0,2.0,47.25,0.0,11735.130000000001
C0776,B2C,Finance,East,2022-05-01,189302.83,Inactive,382.0,6.0,38386.34,3.0,3.0,44.79999999999999,0.0,38386.34
C0777,B2B,Finance,East,2023-05-19,188888.21,Inactive,417.0,3.0,25664.879999999997,4.0,2.5,12.8,0.0,25664.879999999997
C0778,B2C,Manufacturing,South,2022-07-27,489843.5,Active,712.0,1.0,9767.94,1.0,1.0,12.6,1.0,9767.94
C0779,B2B,Retail,South,2025-07-26,282116.62,Inactive,299.0,6.0,51947.77,4.0,3.25,47.925,2.0,51947.77
C0780,B2B,Manufacturing,West,2022-02-06,404777.5,Active,14.0,4.0,17920.8,2.0,3.5,22.2,1.0,17920.8
C0781,B2C,Manufacturing,East,2023-05-14,394813.14,Active,189.0,7.0,53740.68,2.0,2.5,37.5,0.0,53740.68
C0782,B2B,Finance,North,2022-05-29,348366.16,Active,427.0,6.0,25941.239999999998,2.0,2.5,16.65,2.0,25941.239999999998
C0783,B2C,Finance,North,2022-03-18,230428.86,Active,290.0,2.0,17815.61,2.0,3.0,56.349999999999994,0.0,17815.61
C0784,B2C,Retail,East,2022-06-17,178628.74,Inactive,177.0,3.0,22367.1,4.0,2.5,39.8,2.0,22367.1
C0785,B2C,Technology,South,2021-09-06,292658.34,Active,114.0,4.0,43237.659999999996,1.0,2.0,20.2,1.0,43237.659999999996
C0786,B2C,Retail,East,2025-05-18,339864.49,Inactive,125.0,4.0,20654.8,3.0,3.0,33.833333333333336,1.0,20654.8
C0787,B2C,Healthcare,West,2025-05-06,310695.25,Inactive,559.0,2.0,16686.15,2.0,3.0,38.1,2.0,16686.15
C0788,B2B,Manufacturing,East,2024-07-17,216690.08,Inactive,166.0,2.0,29998.480000000003,3.0,3.0,38.86666666666667,1.0,29998.480000000003
C0789,B2B,Healthcare,South,2025-10-05,178376.49,Active,253.0,4.0,29094.99,0.0,0.0,0.0,0.0,29094.99
C0790,B2C,Retail,West,2022-10-11,142911.57,Inactive,136.0,3.0,26190.989999999998,2.0,4.5,55.4,0.0,26190.989999999998
C0791,B2C,Technology,West,2025-05-19,212854.64,Active,19.0,8.0,43685.04,2.0,4.5,39.3,1.0,43685.04
C0792,B2B,Manufacturing,South,2025-10-16,334391.05,Active,134.0,5.0,32707.12,5.0,3.2,22.4,1.0,32707.12
C0793,B2B,Finance,North,2022-03-08,56821.32,Inactive,235.0,4.0,36877.7,2.0,4.0,14.899999999999999,1.0,36877.7
C0794,B2B,Healthcare,West,2024-01-29,266751.57,Active,483.0,2.0,4663.96,5.0,3.8,34.94,2.0,4663.96
C0795,B2C,Technology,South,2021-08-01,51312.52,Inactive,658.0,2.0,17168.39,7.0,2.857142857142857,24.114285714285717,2.0,17168.39
C0796,B2B,Manufacturing,East,2022-09-26,227148.61,Active,52.0,1.0,1498.62,2.0,4.5,47.25,1.0,1498.62
C0797,B2B,Healthcare,North,2021-09-26,335139.08,Active,70.0,3.0,12671.579999999998,3.0,3.6666666666666665,30.333333333333332,0.0,12671.579999999998
C0798,B2C,Finance,East,2025-11-05,278787.18,Active,191.0,3.0,24472.75,2.0,1.5,23.9,1.0,24472.75
C0799,B2B,Technology,West,2024-11-29,319213.29,Inactive,23.0,6.0,37327.73,4.0,2.25,32.05,1.0,37327.73
C0800,B2C,Retail,West,2023-12-09,274437.38,Active,559.0,2.0,20930.440000000002,5.0,2.4,35.019999999999996,0.0,20930.440000000002
C0801,B2C,Retail,West,2023-06-24,137305.45,Active,116.0,4.0,28619.22,3.0,2.6666666666666665,39.666666666666664,0.0,28619.22
C0802,B2B,Technology,South,2021-01-22,178503.61,Inactive,90.0,6.0,32698.55,6.0,2.8333333333333335,19.933333333333334,1.0,32698.55
C0803,B2B,Finance,West,2024-01-01,156809.15,Inactive,627.0,2.0,12063.01,1.0,1.0,71.6,0.0,12063.01
C0804,B2C,Technology,South,2025-06-23,400416.02,Active,385.0,2.0,16060.7,3.0,3.0,20.7,0.0,16060.7
C0805,B2C,Technology,West,2022-01-22,203428.52,Active,163.0,3.0,22906.65,6.0,2.6666666666666665,27.2,0.0,22906.65
C0806,B2C,Finance,South,2025-01-04,138860.33,Inactive,30.0,4.0,11457.28,3.0,3.0,17.533333333333335,1.0,11457.28
C0807,B2B,Technology,East,2024-07-04,149491.66,Active,56.0,6.0,34291.54,4.0,4.0,36.1,2.0,34291.54
C0808,B2B,Healthcare,South,2023-04-26,76945.78,Active,111.0,4.0,18772.440000000002,3.0,3.0,13.466666666666667,0.0,18772.440000000002
C0809,B2C,Technology,West,2024-07-28,143345.72,Inactive,83.0,11.0,67068.33,4.0,2.75,31.825,2.0,67068.33
C0810,B2C,Healthcare,South,2022-01-20,34319.72,Active,52.0,5.0,34448.54,5.0,2.2,50.68,2.0,34448.54
C0811,B2B,Retail,East,2022-01-16,71269.21,Inactive,206.0,7.0,47933.72,1.0,1.0,42.3,1.0,47933.72
C0812,B2B,Manufacturing,North,2025-01-29,83835.01,Inactive,26.0,3.0,22062.940000000002,5.0,3.2,39.28,0.0,22062.940000000002
C0813,B2C,Finance,East,2022-03-21,395005.42,Inactive,660.0,1.0,10726.65,3.0,2.3333333333333335,17.933333333333334,0.0,10726.65
C0814,B2C,Healthcare,East,2023-01-31,49309.32,Active,425.0,3.0,23764.1,0.0,0.0,0.0,0.0,23764.1
C0815,B2C,Finance,North,2021-04-25,276164.06,Active,341.0,2.0,9637.39,7.0,2.5714285714285716,34.18571428571429,1.0,9637.39
C0816,B2C,Finance,North,2022-01-29,69761.16,Active,127.0,3.0,29867.5,3.0,4.0,22.03333333333333,0.0,29867.5
C0817,B2C,Manufacturing,North,2023-02-28,107598.14,Active,443.0,3.0,28471.31,1.0,5.0,35.1,1.0,28471.31
C0818,B2B,Finance,West,2023-12-04,343906.74,Active,73.0,3.0,27916.13,1.0,4.0,67.2,0.0,27916.13
C0819,B2B,Healthcare,North,2022-10-24,134123.24,Active,61.0,10.0,61791.94,2.0,1.0,50.65,1.0,61791.94
C0820,B2C,Healthcare,South,2022-02-11,486904.29,Active,418.0,3.0,24092.93,1.0,3.0,21.3,0.0,24092.93
